centering_mode,delta_2d,delta_2d_ci_high,delta_2d_ci_low,delta_over_ceiling_2d,delta_top1,delta_top1_ci_high,delta_top1_ci_low,emp_ceiling_2d,emp_ceiling_top1,matched_2d,matched_over_ceiling_2d,matched_top1,median_samples_per_window,mixture_mode,model_object,n_windows,notes,session,shuffled_2d,shuffled_top1,transform_mode,window_level
baseline,0.09602748688404736,0.11330342819348188,-0.04857775003737996,0.22057489769734834,0.08351559258023528,0.4667058806979716,-0.19593719545412647,0.4311631558278809,0.6108578934120793,0.4307619760496933,0.9931259533746415,0.3800777614215616,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.32850815769836605,0.29656216884132636,x_negy,image_id
current,0.09709426271067773,0.11450619647572191,-0.05572619286698999,0.2277536762805308,0.06871749724381057,0.47025021383144894,-0.18784715717040085,0.4095199896602415,0.6091223305010685,0.43141431670105507,1.0162736505114431,0.3812307198721771,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.33356151614747864,0.31251322262836656,x_negy,image_id
baseline,0.05465475804560996,0.09237839861019165,-0.07412818150603545,0.12358722587417416,0.046802395996459564,0.474405383015025,-0.25282752813210285,0.4311631558278809,0.6108578934120793,0.35368655924758496,0.8148771077814219,0.20400716641906924,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.3031166831807516,0.1988988527273411,xy,image_id
current,0.05741417944054003,0.08885049719747151,-0.07806375272246363,0.1375537004295457,0.05733542383231613,0.45672469961463313,-0.25221325591198007,0.4095199896602415,0.6091223305010685,0.35613624609453554,0.8695389613134024,0.21581579847999788,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.3011484594257793,0.19910037400497,xy,image_id
baseline,0.052119209643855,0.09335292735415096,0.0034687802876453566,0.1165943238985667,-0.3026199503084994,0.40625397330364754,-0.5985735758495575,0.4311631558278809,0.6108578934120793,0.40876715199340385,0.948871237033901,0.16592044223035732,387.5,single_baseline,FEM_PCs,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.3405651810381736,0.4685403925388567,x_negy,image_id
current,0.055033041725925824,0.09489523672929001,-0.0007356741139182277,0.1326667818687566,-0.31876598600656075,0.4151389010867934,-0.5840634842756907,0.4095199896602415,0.6091223305010685,0.4116910448204287,0.9714671935881197,0.16960444722152368,387.5,single_baseline,FEM_PCs,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.3395514407823025,0.48837043322808443,x_negy,image_id
baseline,0.06256465467579259,0.08959287566133711,0.014189557105055706,0.15319510223648475,0.20309339097201828,0.2776119004325249,-0.361356942109073,0.4311631558278809,0.6108578934120793,0.4099681659454149,0.9535596443658974,0.5964121168313239,387.5,single_baseline,FEM_PCs,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.3370382875732272,0.501370314591841,xy,image_id
current,0.06320300341681725,0.09316024299067804,0.013860240809730473,0.1609856163476208,0.19692628873685203,0.28998686524900835,-0.3440948159649084,0.4095199896602415,0.6091223305010685,0.4084160442479319,0.9748244354645789,0.6052464444976278,387.5,single_baseline,FEM_PCs,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.3321609734462565,0.4936150401111044,xy,image_id
baseline,-0.07082841784782529,0.11798664980104605,-0.174930734182383,-0.17770223465514257,-0.06867362307651055,0.11019067020270186,-0.1643120593914343,0.4311631558278809,0.6108578934120793,0.11024285498477673,0.2881541678829134,0.12817325235080207,387.5,single_baseline,J_local,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.181071272832602,0.16607581411750322,x_negy,image_id
current,-0.07733640986652453,0.12387756063789734,-0.17696088501188262,-0.20290402373403083,-0.0799431802836023,0.12280877336296268,-0.15719791625982552,0.4095199896602415,0.6091223305010685,0.10360227744814107,0.2745947673556133,0.12415380355274219,387.5,single_baseline,J_local,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.1809386873146656,0.17010285485345272,x_negy,image_id
baseline,-0.07082841784782529,0.11798664980104605,-0.174930734182383,-0.17770223465514257,-0.06867362307651055,0.11019067020270186,-0.1643120593914343,0.4311631558278809,0.6108578934120793,0.11024285498477673,0.2881541678829134,0.12817325235080207,387.5,single_baseline,J_local,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.181071272832602,0.16607581411750322,xy,image_id
current,-0.07733640986652453,0.12387756063789734,-0.17696088501188262,-0.20290402373403083,-0.0799431802836023,0.12280877336296268,-0.15719791625982552,0.4095199896602415,0.6091223305010685,0.10360227744814107,0.2745947673556133,0.12415380355274219,387.5,single_baseline,J_local,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,Allen_2022-02-16,0.1809386873146656,0.17010285485345272,xy,image_id
